Sol_Index,Obj_DeltaW_BGA_x,Obj_DeltaW_bump_x,Obj_ELK_stress_x,Obj_Warpage_Post_UF_cure_x,Obj_Warpage_post_lid_atach_x,NetFlow_Score,NetFlow_Rank,RadViz_X,RadViz_Y,Obj_DeltaW_BGA_y,Obj_DeltaW_bump_y,Obj_ELK_stress_y,Obj_Warpage_Post_UF_cure_y,Obj_Warpage_post_lid_atach_y,Bulk silicon thickness,Bump solder height,Cu-pillar pitch–diameter,Lid foot width,Lid thicknes,"Substrate core (E, CTE)",Substrate core thickness,"UF (E, CTE)",lid thickness,BGA solder material,Bump solder material,Cu-pillar bump solder material
455,0.009840906597673893,0.13156507909297943,7.8313469886779785,-0.08301971852779388,0.12353860586881638,100.09999999999985,32,0.01402303465245013,0.033320487396966754,0.009840906597673893,0.13156507909297943,7.8313469886779785,-0.08301971852779388,0.12353860586881638,0.25,0.06,0.125,6.0,1.5,6e-06,0.4,2e-05,1.0,SAC305,SAC405,SAC205
279,0.009840906597673893,0.13156507909297943,7.8313469886779785,-0.08301971852779388,0.12353860586881638,100.09999999999985,33,0.01402303465245013,0.033320487396966754,0.009840906597673893,0.13156507909297943,7.8313469886779785,-0.08301971852779388,0.12353860586881638,0.25,0.06,0.125,6.0,1.5,6e-06,0.4,2e-05,1.0,SAC305,SAC405,SAC205
7,0.0,0.31243404746055603,10.456433296203613,-0.08850128203630447,0.06996080279350281,98.60000000000048,34,0.15136431263624062,-0.21781439564621694,0.0,0.31243404746055603,10.456433296203613,-0.08850128203630447,0.06996080279350281,0.25,0.02,0.125,9.0,1.0,9e-06,0.4,2e-05,1.0,SAC405,SAC405,SAC405
49,0.0,0.31243404746055603,10.456433296203613,-0.08850128203630447,0.06996080279350281,98.60000000000048,35,0.15136431263624062,-0.21781439564621694,0.0,0.31243404746055603,10.456433296203613,-0.08850128203630447,0.06996080279350281,0.25,0.02,0.125,9.0,1.0,9e-06,0.4,2e-05,1.0,SAC405,SAC405,SAC405
219,0.01664988324046135,0.05499804764986038,9.090691566467285,-0.07449936121702194,0.059840597212314606,96.3000000000003,36,0.0887628587854556,-0.020347662819961712,0.01664988324046135,0.05499804764986038,9.090691566467285,-0.07449936121702194,0.059840597212314606,0.25,0.04,0.125,9.0,1.0,3e-06,0.4,2e-05,1.0,SAC305,SAC405,SAC405
30,0.0,0.40474972128868103,10.747848510742188,-0.05783940479159355,-0.005554224830120802,95.95000000000073,37,0.3185918801094013,-0.3243801450957294,0.0,0.40474972128868103,10.747848510742188,-0.05783940479159355,-0.005554224830120802,0.75,0.02,0.125,6.0,2.0,9e-06,0.4,2e-05,1.0,SAC405,SAC205,SAC405
44,0.0,0.40474972128868103,10.747848510742188,-0.05783940479159355,-0.005554224830120802,95.95000000000073,38,0.3185918801094013,-0.3243801450957294,0.0,0.40474972128868103,10.747848510742188,-0.05783940479159355,-0.005554224830120802,0.75,0.02,0.125,6.0,2.0,9e-06,0.4,2e-05,1.0,SAC405,SAC205,SAC405
300,0.0,0.2671440541744232,8.984796524047852,-0.08659349381923676,0.09343891590833664,94.85000000000025,39,0.09211441540033073,-0.11011811085803479,0.0,0.2671440541744232,8.984796524047852,-0.08659349381923676,0.09343891590833664,0.25,0.04,0.125,9.0,1.5,9e-06,0.4,2.5e-05,2.0,SAC305,SAC405,SAC305
93,0.00014735937293153256,0.0,9.300466537475586,-0.033728886395692825,0.08521723002195358,93.40000000000094,40,0.3573107934319116,0.143855169298513,0.00014735937293153256,0.0,9.300466537475586,-0.033728886395692825,0.08521723002195358,0.25,0.06,0.125,3.0,1.0,3e-06,0.8,2e-05,1.0,SAC405,SAC405,SAC405
373,0.00014735937293153256,0.0,9.300466537475586,-0.033728886395692825,0.08521723002195358,93.40000000000094,41,0.3573107934319116,0.143855169298513,0.00014735937293153256,0.0,9.300466537475586,-0.033728886395692825,0.08521723002195358,0.25,0.06,0.125,3.0,1.0,3e-06,0.8,2e-05,1.0,SAC405,SAC405,SAC405
174,0.028697142377495766,0.04861684516072273,6.72126579284668,-0.018826739862561226,0.0077444217167794704,93.20000000000056,42,0.15808034152724174,0.13498054674287557,0.028697142377495766,0.04861684516072273,6.72126579284668,-0.018826739862561226,0.0077444217167794704,0.75,0.06,0.125,6.0,1.5,3e-06,1.2,2e-05,1.0,SAC305,SAC205,SAC305
326,0.01414131373167038,0.16143637895584106,8.35700511932373,-0.03566204383969307,-0.023794598877429962,92.30000000000058,43,0.23579472241096538,-0.06431244138403108,0.01414131373167038,0.16143637895584106,8.35700511932373,-0.03566204383969307,-0.023794598877429962,0.75,0.06,0.125,9.0,2.0,9e-06,1.2,2e-05,1.0,SAC305,SAC405,SAC305
50,0.01414131373167038,0.16143637895584106,8.35700511932373,-0.03566204383969307,-0.023794598877429962,92.30000000000058,44,0.23579472241096538,-0.06431244138403108,0.01414131373167038,0.16143637895584106,8.35700511932373,-0.03566204383969307,-0.023794598877429962,0.75,0.06,0.125,9.0,2.0,9e-06,1.2,2e-05,1.0,SAC305,SAC405,SAC305
45,0.0,0.31243404746055603,10.172557830810547,-0.0884249210357666,0.06370821595191956,91.20000000000022,45,0.13987878809593018,-0.2128092742466729,0.0,0.31243404746055603,10.172557830810547,-0.0884249210357666,0.06370821595191956,0.25,0.02,0.125,9.0,2.0,9e-06,0.4,2e-05,1.0,SAC405,SAC405,SAC405
222,0.0,0.31243404746055603,10.172557830810547,-0.0884249210357666,0.06370821595191956,91.20000000000022,46,0.13987878809593018,-0.2128092742466729,0.0,0.31243404746055603,10.172557830810547,-0.0884249210357666,0.06370821595191956,0.25,0.02,0.125,9.0,2.0,9e-06,0.4,2e-05,1.0,SAC405,SAC405,SAC405
106,0.009658875875175,0.3689527213573456,7.865195274353027,-0.0823226049542427,0.028256142511963844,91.19999999999965,47,0.01873130196336772,-0.19705625656366713,0.009658875875175,0.3689527213573456,7.865195274353027,-0.0823226049542427,0.028256142511963844,0.25,0.04,0.125,3.0,2.0,9e-06,0.4,3e-05,1.0,SAC405,SAC305,SAC405
112,0.009658875875175,0.3689527213573456,7.865195274353027,-0.0823226049542427,0.028256142511963844,91.19999999999965,48,0.01873130196336772,-0.19705625656366713,0.009658875875175,0.3689527213573456,7.865195274353027,-0.0823226049542427,0.028256142511963844,0.25,0.04,0.125,3.0,2.0,9e-06,0.4,3e-05,1.0,SAC405,SAC305,SAC405
393,0.02876676246523857,0.03898259997367859,6.72126579284668,-0.018826739862561226,0.0077444217167794704,88.40000000000049,49,0.15855045311035237,0.139616596530373,0.02876676246523857,0.03898259997367859,6.72126579284668,-0.018826739862561226,0.0077444217167794704,0.75,0.06,0.125,6.0,1.5,3e-06,1.2,2e-05,1.5,SAC305,SAC205,SAC305
34,0.02876676246523857,0.03898259997367859,6.72126579284668,-0.018826739862561226,0.0077444217167794704,88.40000000000049,50,0.15855045311035237,0.139616596530373,0.02876676246523857,0.03898259997367859,6.72126579284668,-0.018826739862561226,0.0077444217167794704,0.75,0.06,0.125,6.0,1.5,3e-06,1.2,2e-05,1.5,SAC305,SAC205,SAC305
242,0.009840906597673893,0.13156507909297943,7.903170585632324,-0.08377249538898468,0.09891793876886368,87.84999999999991,51,0.023161594257837256,-0.00022603558447136025,0.009840906597673893,0.13156507909297943,7.903170585632324,-0.08377249538898468,0.09891793876886368,0.25,0.06,0.125,6.0,2.0,6e-06,0.4,2e-05,1.0,SAC305,SAC405,SAC205
316,0.009840906597673893,0.13156507909297943,7.903170585632324,-0.08377249538898468,0.09891793876886368,87.84999999999991,52,0.023161594257837256,-0.00022603558447136025,0.009840906597673893,0.13156507909297943,7.903170585632324,-0.08377249538898468,0.09891793876886368,0.25,0.06,0.125,6.0,2.0,6e-06,0.4,2e-05,1.0,SAC305,SAC405,SAC205
5,0.0,0.40474972128868103,10.838635444641113,-0.05783940479159355,-0.01401249598711729,87.65000000000072,53,0.3239971572704351,-0.33678796569855507,0.0,0.40474972128868103,10.838635444641113,-0.05783940479159355,-0.01401249598711729,0.75,0.02,0.125,6.0,1.5,9e-06,0.4,2e-05,1.0,SAC405,SAC205,SAC405
9,0.0,0.40474972128868103,10.838635444641113,-0.05783940479159355,-0.01401249598711729,87.65000000000072,54,0.3239971572704351,-0.33678796569855507,0.0,0.40474972128868103,10.838635444641113,-0.05783940479159355,-0.01401249598711729,0.75,0.02,0.125,6.0,1.5,9e-06,0.4,2e-05,1.0,SAC405,SAC205,SAC405
26,0.0067425803281366825,0.13648621737957,8.896576881408691,-0.08764991909265518,0.10771743953227997,87.4500000000001,55,0.060810686211145444,-0.02794536879677929,0.0067425803281366825,0.13648621737957,8.896576881408691,-0.08764991909265518,0.10771743953227997,0.25,0.04,0.125,9.0,1.5,6e-06,0.4,2e-05,1.0,SAC305,SAC405,SAC405
227,0.0037568318657577038,0.027410369366407394,8.1890230178833,-0.03305850923061371,0.06410910189151764,86.89999999999998,56,0.2830560339240487,0.12991441234782924,0.0037568318657577038,0.027410369366407394,8.1890230178833,-0.03305850923061371,0.06410910189151764,0.25,0.06,0.125,6.0,1.5,3e-06,0.8,2e-05,1.0,SAC405,SAC305,SAC405
150,0.0,0.3144166171550751,10.7854642868042,-0.057732611894607544,-0.0012946304632350802,86.00000000000074,57,0.32091613420417175,-0.2555470329206279,0.0,0.3144166171550751,10.7854642868042,-0.057732611894607544,-0.0012946304632350802,0.75,0.02,0.125,3.0,2.0,9e-06,0.4,2e-05,1.0,SAC405,SAC205,SAC405
429,0.0,0.3144166171550751,10.7854642868042,-0.057732611894607544,-0.0012946304632350802,86.00000000000074,58,0.32091613420417175,-0.2555470329206279,0.0,0.3144166171550751,10.7854642868042,-0.057732611894607544,-0.0012946304632350802,0.75,0.02,0.125,3.0,2.0,9e-06,0.4,2e-05,1.0,SAC405,SAC205,SAC405
332,0.0133739672601223,0.06770724058151245,8.297405242919922,-0.07234294712543488,0.07496220618486404,85.6000000000003,59,0.07525267819168588,0.018422700902014828,0.0133739672601223,0.06770724058151245,8.297405242919922,-0.07234294712543488,0.07496220618486404,0.25,0.06,0.125,9.0,2.0,3e-06,0.4,2e-05,1.0,SAC305,SAC405,SAC305
315,0.0133739672601223,0.06770724058151245,8.297405242919922,-0.07234294712543488,0.07496220618486404,85.6000000000003,60,0.07525267819168588,0.018422700902014828,0.0133739672601223,0.06770724058151245,8.297405242919922,-0.07234294712543488,0.07496220618486404,0.25,0.06,0.125,9.0,2.0,3e-06,0.4,2e-05,1.0,SAC305,SAC405,SAC305
472,0.01939750462770462,0.2313956618309021,4.622917175292969,-0.033224739134311676,0.022335853427648544,84.75000000000006,61,0.03104241333593489,0.07096096306404981,0.01939750462770462,0.2313956618309021,4.622917175292969,-0.033224739134311676,0.022335853427648544,0.75,0.06,0.125,3.0,1.0,9e-06,1.2,2.5e-05,1.5,SAC205,SAC105,SAC305
249,0.01939750462770462,0.2313956618309021,4.622917175292969,-0.033224739134311676,0.022335853427648544,84.75000000000006,62,0.03104241333593489,0.07096096306404981,0.01939750462770462,0.2313956618309021,4.622917175292969,-0.033224739134311676,0.022335853427648544,0.75,0.06,0.125,3.0,1.0,9e-06,1.2,2.5e-05,1.5,SAC205,SAC105,SAC305
53,0.004375634714961052,0.4271574318408966,8.83493423461914,-0.08197586983442307,0.023671887814998627,84.74999999999989,63,0.0817031549220547,-0.2670880660390889,0.004375634714961052,0.4271574318408966,8.83493423461914,-0.08197586983442307,0.023671887814998627,0.25,0.02,0.125,3.0,2.0,9e-06,0.4,3e-05,1.0,SAC405,SAC305,SAC405
153,0.004375634714961052,0.4271574318408966,8.83493423461914,-0.08197586983442307,0.023671887814998627,84.74999999999989,64,0.0817031549220547,-0.2670880660390889,0.004375634714961052,0.4271574318408966,8.83493423461914,-0.08197586983442307,0.023671887814998627,0.25,0.02,0.125,3.0,2.0,9e-06,0.4,3e-05,1.0,SAC405,SAC305,SAC405
298,0.0026408606208860874,0.30827993154525757,10.087591171264648,-0.08797044306993484,0.051760077476501465,83.1500000000002,65,0.12758575543251657,-0.22126479774490268,0.0026408606208860874,0.30827993154525757,10.087591171264648,-0.08797044306993484,0.051760077476501465,0.25,0.02,0.125,9.0,2.0,6e-06,0.4,2e-05,1.0,SAC405,SAC405,SAC405
75,0.0026408606208860874,0.30827993154525757,10.087591171264648,-0.08797044306993484,0.051760077476501465,83.1500000000002,66,0.12758575543251657,-0.22126479774490268,0.0026408606208860874,0.30827993154525757,10.087591171264648,-0.08797044306993484,0.051760077476501465,0.25,0.02,0.125,9.0,2.0,6e-06,0.4,2e-05,1.0,SAC405,SAC405,SAC405
430,0.008633728139102459,0.17613673210144043,8.35700511932373,-0.03566204383969307,-0.023794598877429962,82.35000000000053,67,0.2600440217005181,-0.07020653019191904,0.008633728139102459,0.17613673210144043,8.35700511932373,-0.03566204383969307,-0.023794598877429962,0.75,0.06,0.125,9.0,2.0,9e-06,1.2,2e-05,1.5,SAC405,SAC405,SAC305
119,0.019211258739233017,0.26817575097084045,4.54348611831665,-0.04394585266709328,0.026601413264870644,81.50000000000028,68,-0.014944106065680042,0.03260694985292988,0.019211258739233017,0.26817575097084045,4.54348611831665,-0.04394585266709328,0.026601413264870644,0.5,0.06,0.125,3.0,2.0,9e-06,0.8,2.5e-05,1.5,SAC105,SAC105,SAC405
289,0.006693088449537754,0.4313383400440216,8.651199340820312,-0.08044669777154922,0.014801344834268093,81.20000000000016,69,0.0693197620068535,-0.27189210907202604,0.006693088449537754,0.4313383400440216,8.651199340820312,-0.08044669777154922,0.014801344834268093,0.25,0.02,0.125,3.0,2.0,6e-06,0.4,3e-05,1.0,SAC405,SAC305,SAC405
39,0.006693088449537754,0.4313383400440216,8.651199340820312,-0.08044669777154922,0.014801344834268093,81.20000000000016,70,0.0693197620068535,-0.27189210907202604,0.006693088449537754,0.4313383400440216,8.651199340820312,-0.08044669777154922,0.014801344834268093,0.25,0.02,0.125,3.0,2.0,6e-06,0.4,3e-05,1.0,SAC405,SAC305,SAC405
31,0.04086250811815262,0.0034864621702581644,6.72126579284668,-0.018826739862561226,0.0077444217167794704,81.15000000000072,71,0.09257767684337789,0.16888564063174163,0.04086250811815262,0.0034864621702581644,6.72126579284668,-0.018826739862561226,0.0077444217167794704,0.75,0.06,0.125,6.0,1.5,3e-06,1.2,2e-05,1.0,SAC305,SAC205,SAC205
15,0.04086250811815262,0.0034864621702581644,6.72126579284668,-0.018826739862561226,0.0077444217167794704,81.15000000000072,72,0.09257767684337789,0.16888564063174163,0.04086250811815262,0.0034864621702581644,6.72126579284668,-0.018826739862561226,0.0077444217167794704,0.75,0.06,0.125,6.0,1.5,3e-06,1.2,2e-05,1.0,SAC305,SAC205,SAC205
192,0.00014735937293153256,0.0,9.315187454223633,-0.03440641611814499,0.07516057789325714,81.00000000000068,73,0.3539673741002554,0.1260167293127385,0.00014735937293153256,0.0,9.315187454223633,-0.03440641611814499,0.07516057789325714,0.25,0.06,0.125,3.0,2.0,3e-06,0.8,2e-05,1.0,SAC405,SAC405,SAC405
283,0.02552815154194832,0.0,6.85199499130249,-0.01978304609656334,0.016527565196156502,80.65000000000032,74,0.17925179608497158,0.16208505854831928,0.02552815154194832,0.0,6.85199499130249,-0.01978304609656334,0.016527565196156502,0.5,0.06,0.125,6.0,1.5,3e-06,1.2,2e-05,1.0,SAC305,SAC205,SAC305
110,0.02552815154194832,0.0,6.85199499130249,-0.01978304609656334,0.016527565196156502,80.65000000000032,75,0.17925179608497158,0.16208505854831928,0.02552815154194832,0.0,6.85199499130249,-0.01978304609656334,0.016527565196156502,0.5,0.06,0.125,6.0,1.5,3e-06,1.2,2e-05,1.0,SAC305,SAC205,SAC305
13,0.04374930262565613,0.0,6.72126579284668,-0.018826739862561226,0.0077444217167794704,80.35000000000065,76,0.07490619101642107,0.17397573497030522,0.04374930262565613,0.0,6.72126579284668,-0.018826739862561226,0.0077444217167794704,0.75,0.06,0.125,6.0,1.5,3e-06,1.2,2e-05,1.5,SAC305,SAC205,SAC205
28,0.04374930262565613,0.0,6.72126579284668,-0.018826739862561226,0.0077444217167794704,80.35000000000065,77,0.07490619101642107,0.17397573497030522,0.04374930262565613,0.0,6.72126579284668,-0.018826739862561226,0.0077444217167794704,0.75,0.06,0.125,6.0,1.5,3e-06,1.2,2e-05,1.5,SAC305,SAC205,SAC205
19,0.0008012040052562952,0.31407618522644043,10.087591171264648,-0.08797044306993484,0.051760077476501465,79.70000000000027,78,0.1363778464642811,-0.22248277937047126,0.0008012040052562952,0.31407618522644043,10.087591171264648,-0.08797044306993484,0.051760077476501465,0.25,0.02,0.125,9.0,2.0,6e-06,0.4,2e-05,1.0,SAC305,SAC405,SAC205
121,0.004621473606675863,0.13681736588478088,8.896576881408691,-0.08764991909265518,0.10771743953227997,79.55000000000024,79,0.07178952214336917,-0.027780093515048645,0.004621473606675863,0.13681736588478088,8.896576881408691,-0.08764991909265518,0.10771743953227997,0.25,0.04,0.125,9.0,1.5,6e-06,0.4,2e-05,1.0,SAC305,SAC405,SAC205
239,0.00014735937293153256,0.0,9.381512641906738,-0.03454280272126198,0.07216866314411163,78.85000000000059,80,0.3569314099632554,0.11958032786005823,0.00014735937293153256,0.0,9.381512641906738,-0.03454280272126198,0.07216866314411163,0.25,0.06,0.125,3.0,1.5,3e-06,0.8,2e-05,1.0,SAC405,SAC405,SAC405
213,0.00014735937293153256,0.0,9.381512641906738,-0.03454280272126198,0.07216866314411163,78.85000000000059,81,0.3569314099632554,0.11958032786005823,0.00014735937293153256,0.0,9.381512641906738,-0.03454280272126198,0.07216866314411163,0.25,0.06,0.125,3.0,1.5,3e-06,0.8,2e-05,1.0,SAC405,SAC405,SAC405
442,0.013745160773396492,0.0773547813296318,7.877739429473877,-0.07224956154823303,0.074586883187294,78.6500000000002,82,0.05601054118302758,0.02447330758724637,0.013745160773396492,0.0773547813296318,7.877739429473877,-0.07224956154823303,0.074586883187294,0.25,0.04,0.125,6.0,1.5,3e-06,0.4,2e-05,1.0,SAC305,SAC305,SAC405
60,0.0,0.0,8.937653541564941,-0.027951229363679886,0.06660480052232742,77.94999999999987,83,0.3655158725466406,0.1423601835919395,0.0,0.0,8.937653541564941,-0.027951229363679886,0.06660480052232742,0.25,0.06,0.125,3.0,2.0,6e-06,1.2,2e-05,1.0,SAC205,SAC405,SAC105
273,0.0,0.0,8.937653541564941,-0.027951229363679886,0.06660480052232742,77.94999999999987,84,0.3655158725466406,0.1423601835919395,0.0,0.0,8.937653541564941,-0.027951229363679886,0.06660480052232742,0.25,0.06,0.125,3.0,2.0,6e-06,1.2,2e-05,1.0,SAC205,SAC405,SAC105
411,0.01664988324046135,0.05499804764986038,9.106324195861816,-0.07503646612167358,0.04636805132031441,76.29999999999984,85,0.09119229602878723,-0.03785505109260536,0.01664988324046135,0.05499804764986038,9.106324195861816,-0.07503646612167358,0.04636805132031441,0.25,0.04,0.125,9.0,2.0,3e-06,0.4,2e-05,1.0,SAC305,SAC405,SAC405
392,0.004113884177058935,0.2473633587360382,4.3317437171936035,-0.042730703949928284,0.08863639831542969,76.14999999999992,86,0.044546699951443995,0.12451587868079937,0.004113884177058935,0.2473633587360382,4.3317437171936035,-0.042730703949928284,0.08863639831542969,0.5,0.06,0.125,9.0,1.0,9e-06,0.8,3e-05,1.0,SAC305,SAC105,SAC305
487,0.004113884177058935,0.2473633587360382,4.3317437171936035,-0.042730703949928284,0.08863639831542969,76.14999999999992,87,0.044546699951443995,0.12451587868079937,0.004113884177058935,0.2473633587360382,4.3317437171936035,-0.042730703949928284,0.08863639831542969,0.5,0.06,0.125,9.0,1.0,9e-06,0.8,3e-05,1.0,SAC305,SAC105,SAC305
33,0.03133196383714676,0.12407083064317703,4.704348087310791,-0.017247188836336136,0.014030242338776588,74.09999999999991,88,0.04348795418323698,0.16382128463550874,0.03133196383714676,0.12407083064317703,4.704348087310791,-0.017247188836336136,0.014030242338776588,0.75,0.06,0.125,3.0,2.0,3e-06,1.2,2.5e-05,1.5,SAC405,SAC105,SAC105
41,0.03133196383714676,0.12407083064317703,4.704348087310791,-0.017247188836336136,0.014030242338776588,74.09999999999991,89,0.04348795418323698,0.16382128463550874,0.03133196383714676,0.12407083064317703,4.704348087310791,-0.017247188836336136,0.014030242338776588,0.75,0.06,0.125,3.0,2.0,3e-06,1.2,2.5e-05,1.5,SAC405,SAC105,SAC105
66,0.004264031536877155,0.45077911019325256,8.651199340820312,-0.08044669777154922,0.014801344834268093,73.55000000000035,90,0.0801037946040884,-0.2806659129409256,0.004264031536877155,0.45077911019325256,8.651199340820312,-0.08044669777154922,0.014801344834268093,0.25,0.02,0.125,3.0,2.0,6e-06,0.4,3e-05,1.0,SAC205,SAC305,SAC405
183,0.004264031536877155,0.45077911019325256,8.651199340820312,-0.08044669777154922,0.014801344834268093,73.55000000000035,91,0.0801037946040884,-0.2806659129409256,0.004264031536877155,0.45077911019325256,8.651199340820312,-0.08044669777154922,0.014801344834268093,0.25,0.02,0.125,3.0,2.0,6e-06,0.4,3e-05,1.0,SAC205,SAC305,SAC405
405,0.0194263756275177,0.017671901732683182,6.85199499130249,-0.01978304609656334,0.016527565196156502,73.20000000000027,92,0.20839167531152755,0.1484057890117171,0.0194263756275177,0.017671901732683182,6.85199499130249,-0.01978304609656334,0.016527565196156502,0.5,0.06,0.125,6.0,1.5,3e-06,1.2,2e-05,1.0,SAC305,SAC205,SAC405
302,0.007394855376332998,0.1799035370349884,8.35700511932373,-0.03566204383969307,-0.023794598877429962,71.95000000000022,93,0.2653243405327469,-0.07174289141606194,0.007394855376332998,0.1799035370349884,8.35700511932373,-0.03566204383969307,-0.023794598877429962,0.75,0.06,0.125,9.0,2.0,9e-06,1.2,2e-05,1.5,SAC205,SAC405,SAC405
374,0.0,0.0,8.960022926330566,-0.027488891035318375,0.06069973111152649,71.64999999999952,94,0.3687674896635287,0.1344606999235668,0.0,0.0,8.960022926330566,-0.027488891035318375,0.06069973111152649,0.25,0.06,0.125,3.0,1.5,6e-06,1.2,2e-05,1.0,SAC205,SAC405,SAC105
285,0.0,0.0,8.960022926330566,-0.027488891035318375,0.06069973111152649,71.64999999999952,95,0.3687674896635287,0.1344606999235668,0.0,0.0,8.960022926330566,-0.027488891035318375,0.06069973111152649,0.25,0.06,0.125,3.0,1.5,6e-06,1.2,2e-05,1.0,SAC205,SAC405,SAC105
216,0.02765144407749176,0.0011778961634263396,6.501947402954102,-0.01572350040078163,0.014026169665157795,71.10000000000059,96,0.1692346607837139,0.1813924624894752,0.02765144407749176,0.0011778961634263396,6.501947402954102,-0.01572350040078163,0.014026169665157795,0.25,0.04,0.125,3.0,2.0,3e-06,1.2,2.5e-05,1.0,SAC405,SAC105,SAC405
124,0.02765144407749176,0.0011778961634263396,6.501947402954102,-0.01572350040078163,0.014026169665157795,71.10000000000059,97,0.1692346607837139,0.1813924624894752,0.02765144407749176,0.0011778961634263396,6.501947402954102,-0.01572350040078163,0.014026169665157795,0.25,0.04,0.125,3.0,2.0,3e-06,1.2,2.5e-05,1.0,SAC405,SAC105,SAC405
441,0.0133739672601223,0.06770724058151245,6.86155891418457,-0.06861048191785812,0.0931253507733345,69.9500000000005,98,0.02687324526845234,0.08514453005498498,0.0133739672601223,0.06770724058151245,6.86155891418457,-0.06861048191785812,0.0931253507733345,0.25,0.06,0.125,9.0,1.5,3e-06,0.4,2e-05,1.0,SAC305,SAC305,SAC305
0,0.02765144407749176,0.0011778961634263396,6.52008056640625,-0.015515770763158798,0.01186992134898901,69.25000000000045,99,0.17150827967707774,0.17826325216835517,0.02765144407749176,0.0011778961634263396,6.52008056640625,-0.015515770763158798,0.01186992134898901,0.25,0.04,0.125,3.0,1.0,3e-06,1.2,2.5e-05,1.0,SAC405,SAC105,SAC405
63,0.02765144407749176,0.0011778961634263396,6.52008056640625,-0.015515770763158798,0.01186992134898901,69.25000000000045,100,0.17150827967707774,0.17826325216835517,0.02765144407749176,0.0011778961634263396,6.52008056640625,-0.015515770763158798,0.01186992134898901,0.25,0.04,0.125,3.0,1.0,3e-06,1.2,2.5e-05,1.0,SAC405,SAC105,SAC405
118,0.034367069602012634,0.10723283141851425,4.704348087310791,-0.017247188836336136,0.014030242338776588,67.1499999999997,101,0.02767025803884475,0.1745823245563568,0.034367069602012634,0.10723283141851425,4.704348087310791,-0.017247188836336136,0.014030242338776588,0.75,0.06,0.125,3.0,2.0,3e-06,1.2,2.5e-05,1.0,SAC205,SAC105,SAC305
256,0.034367069602012634,0.10723283141851425,4.704348087310791,-0.017247188836336136,0.014030242338776588,67.1499999999997,102,0.02767025803884475,0.1745823245563568,0.034367069602012634,0.10723283141851425,4.704348087310791,-0.017247188836336136,0.014030242338776588,0.75,0.06,0.125,3.0,2.0,3e-06,1.2,2.5e-05,1.0,SAC205,SAC105,SAC305
56,0.008482541888952255,0.02323376014828682,4.995889663696289,-0.032501548528671265,0.17609506845474243,65.25000000000102,103,0.08701945912642767,0.37791693616748434,0.008482541888952255,0.02323376014828682,4.995889663696289,-0.032501548528671265,0.17609506845474243,0.25,0.06,0.125,9.0,1.0,3e-06,0.8,2e-05,1.0,SAC305,SAC105,SAC405
111,0.004987915977835655,0.11736968904733658,8.059429168701172,-0.0849703848361969,0.12288770079612732,65.19999999999965,104,0.044368051571007386,0.02766604755319747,0.004987915977835655,0.11736968904733658,8.059429168701172,-0.0849703848361969,0.12288770079612732,0.25,0.06,0.125,9.0,1.5,6e-06,0.4,2e-05,1.0,SAC305,SAC405,SAC205
147,0.004987915977835655,0.11736968904733658,8.059429168701172,-0.0849703848361969,0.12288770079612732,65.19999999999965,105,0.044368051571007386,0.02766604755319747,0.004987915977835655,0.11736968904733658,8.059429168701172,-0.0849703848361969,0.12288770079612732,0.25,0.06,0.125,9.0,1.5,6e-06,0.4,2e-05,1.0,SAC305,SAC405,SAC205
306,0.00815240666270256,0.2403329759836197,7.737093448638916,-0.08534707129001617,0.04654094949364662,64.95000000000027,106,0.023887117543702055,-0.10856239380929347,0.00815240666270256,0.2403329759836197,7.737093448638916,-0.08534707129001617,0.04654094949364662,0.25,0.04,0.125,9.0,2.0,6e-06,0.4,2.5e-05,1.5,SAC205,SAC305,SAC405
460,0.00815240666270256,0.2403329759836197,7.737093448638916,-0.08534707129001617,0.04654094949364662,64.95000000000027,107,0.023887117543702055,-0.10856239380929347,0.00815240666270256,0.2403329759836197,7.737093448638916,-0.08534707129001617,0.04654094949364662,0.25,0.04,0.125,9.0,2.0,6e-06,0.4,2.5e-05,1.5,SAC205,SAC305,SAC405
161,0.009991900064051151,0.07514943927526474,8.761063575744629,-0.07196440547704697,0.05223621428012848,64.34999999999962,108,0.1176014280965825,-0.02340137886131406,0.009991900064051151,0.07514943927526474,8.761063575744629,-0.07196440547704697,0.05223621428012848,0.25,0.04,0.125,3.0,1.5,3e-06,0.4,2e-05,1.0,SAC305,SAC405,SAC405
100,0.035311393439769745,0.10622108727693558,4.704348087310791,-0.017247188836336136,0.014030242338776588,64.24999999999966,109,0.021988180372274704,0.17608564573468802,0.035311393439769745,0.10622108727693558,4.704348087310791,-0.017247188836336136,0.014030242338776588,0.75,0.06,0.125,3.0,2.0,3e-06,1.2,2.5e-05,1.5,SAC205,SAC105,SAC305
16,0.035311393439769745,0.10622108727693558,4.704348087310791,-0.017247188836336136,0.014030242338776588,64.24999999999966,110,0.021988180372274704,0.17608564573468802,0.035311393439769745,0.10622108727693558,4.704348087310791,-0.017247188836336136,0.014030242338776588,0.75,0.06,0.125,3.0,2.0,3e-06,1.2,2.5e-05,1.5,SAC205,SAC105,SAC305
