RadViz_X,RadViz_Y,Bulk silicon thickness,Bump solder height,Substrate core thickness,"Substrate core (E, CTE)","UF (E, CTE)",Lid foot width,Lid thickness,Cu-pillar bump solder material,BGA solder material,Obj_ELK stress,Obj_Warpage Post UF cure,Obj_Warpage post lid attach,Obj_DeltaW_BGA,Obj_DeltaW_bump
0.009631170850181761,0.14265561746285882,0.25,0.06,0.4,6e-06,2.5e-05,3.0,1.5,SAC205,SAC105,5.521544456481934,-0.0773766040802002,0.03366774830076284,0.31760698241145374,0.0872867089866188
-0.04755986183388284,-0.2264243648054103,0.75,0.06,0.8,9e-06,2e-05,9.0,1.0,SAC405,SAC305,8.60244083404541,-0.04764775559306145,0.09465348565959712,0.14084555446835506,0.008388724594920929
-0.01735494838890088,0.06397413800815409,0.25,0.02,0.4,9e-06,2e-05,3.0,1.5,SAC405,SAC405,9.834508895874023,-0.08678869158029556,0.036452066917403235,0.4338671216443175,0.00289610333085381
0.19102198961083444,-0.03946474208269882,0.25,0.02,0.4,9e-06,2e-05,9.0,1.5,SAC105,SAC405,5.486074447631836,-0.06828508526086807,0.08342304698686343,0.500329586180547,0.0027195658196867614
-0.17474248841937465,-0.20437739947758027,0.5,0.06,1.2,3e-06,2e-05,3.0,1.5,SAC205,SAC305,6.817462921142578,-0.019281402230262756,0.021877820001231077,0.08463443133814813,0.03680329433021428
-0.028485715810930835,0.04627216299783242,0.25,0.02,0.4,9e-06,2e-05,3.0,1.0,SAC405,SAC405,10.237261772155762,-0.08707796782255173,0.04602440731281405,0.3943640938525393,0.0033012463625107014
-0.008807934558264122,0.08257923696681728,0.25,0.02,0.4,9e-06,2e-05,3.0,2.0,SAC405,SAC405,9.97799301147461,-0.08700160682201385,0.034098968477927746,0.48325044584687993,0.0037913328558979507
0.0322661995060657,-0.017290792087501415,0.25,0.06,0.4,3e-06,2.5e-05,3.0,2.0,SAC105,SAC405,4.670070171356201,-0.06088237836956978,0.029322886078377332,0.2974187636267807,0.025090878867511067
-0.04525619582096562,0.09065734959095056,0.5,0.06,0.4,6e-06,2e-05,3.0,2.0,SAC205,SAC105,6.265248775482178,-0.07662700116634369,0.034043183608352255,0.19929164874274277,0.07739909631828762
-0.06646290328527164,-0.13955640138158687,0.25,0.06,0.8,3e-06,2e-05,9.0,2.0,SAC105,SAC205,5.0979719161987305,-0.03216621279716492,0.0455250944669005,0.1187784446416649,0.05566057865769447
-0.18901107077117607,-0.20636202033365714,0.25,0.06,1.2,3e-06,2e-05,3.0,1.5,SAC205,SAC305,7.0243659019470215,-0.017964785918593407,0.027580288165418656,0.0810001649094988,0.04775579888682103
-0.07368207923975804,-0.15254863316328904,0.25,0.06,0.8,3e-06,2e-05,3.0,2.0,SAC105,SAC205,5.000559329986572,-0.030360382050275803,0.03580801559741903,0.1108689787619975,0.04322921820021055
-0.027965750297571455,-0.23663321674644489,0.25,0.06,0.8,9e-06,2e-05,9.0,1.0,SAC405,SAC305,8.637554168701172,-0.05041313171386719,0.10783736444010446,0.12947151635090512,0.008604011494126063
-0.07566684811534047,-0.0980202448975871,0.75,0.06,0.4,9e-06,2e-05,6.0,1.5,SAC205,SAC305,8.134946823120117,-0.05914496257901192,0.043281994031537846,0.17585199248169853,0.005716413895592512
-0.05605380509571498,-0.3553614377189668,0.75,0.06,0.8,3e-06,2e-05,9.0,1.0,SAC405,SAC305,8.79602336883545,-0.03369128704071045,0.12176316716606367,0.09226432904104369,0.015550638451933113
